id,ancient_name,lat,long,name,pleiades,latlong,country,city
42524,,25.490692,30.511396,"Doppeltempel, Ain el-Bileida",,"25.490692,30.511396",EG, Kharga
17447,,48.2676457673,3.2052326588,Douilly,108924,"48.2676457673,3.2052326588",FR, Pont-sur-Yonne
42306,,45.44566,8.61974,Duomo di Novara,,"45.44566,8.61974",IT, Novara
20259,,49.6242196386,1.9061067196,"Ecâtelet, Saint-Maur",,"49.6242196386,1.9061067196",FR, Saint-Maur
44516,,34.139184,35.663217,Edde,,"34.139184,35.663217",LB, 
20848,,49.8400683141,6.5033336437,Eisenach,,"49.8400683141,6.5033336437",DE, Eisenach
36906,Apollo,38.810219,29.69704,Ekşi Su Deresi,609310,"38.810219,29.69704",TR, 
37173,,41.887326,2.23509,"El Clascar, Malla",246482,"41.887326,2.23509",ES, Malla
36629,,36.366909,6.620453,el Hofra,305091,"36.366909,6.620453",DZ, CZL
36627,,25.130663,32.808339,El Kab,440947682,"25.130663,32.808339",EG, 
36883,,24.196115,32.858861,El Kubaniya,786056,"24.196115,32.858861",EG, 
36674,,30.78911,28.91098,el Qassabat el-Gharbiya,716631,"30.78911,28.91098",EG, 
36945,,32.48396,10.520905,el-Amrouni,344293,"32.48396,10.520905",TN, 
36670,,28.34685,28.82158,el-Ayoun,716530,"28.34685,28.82158",EG, 
36949,,32.766545,12.516607,el-Chatatba,344338,"32.766545,12.516607",LY, Sabratah
22407,Labyrinthos,29.27412,30.898765,El-Deir,736952,"29.27412,30.898765",EG, 
36572,,31.160761,16.9848,el-Garrusc,363965,"31.160761,16.9848",LY, 
37134,Apollo,34.003887,36.029125,el-Hadet,678024,"34.003887,36.029125",LB, 
36872,Nymphaion/Balaneion Tiberinon,36.0342195,35.9974405,"el-Hammam, S Miyadun",658552,"36.0342195,35.9974405",TR, 
36867,,36.074207,36.45474,el-Hosn,658482,"36.074207,36.45474",SY, 
22408,,29.236192,30.970699,el-Lahun,736953,"29.236192,30.970699",EG, 
36673,,28.35692,28.84662,el-Muftella,716602,"28.35692,28.84662",EG, 
36880,,25.468889,30.564167,el-Nadura,776206,"25.468889,30.564167",EG, Kharga
36641,,31.318351,35.743945,el-Qasr,697732,"31.318351,35.743945",JO, 
25118,,37.973686,23.7246,Eleusinion,,"37.973686,23.7246",GR, Athina
36696,Archilocheion?,37.088485,25.179009,"Elitas, Paros",599512,"37.088485,25.179009",GR, 
37057,,35.950111,9.0994,Ellès,324702,"35.950111,9.0994",TN, Elles
1537,,51.919846,5.849536,Elst,98951,"51.919846,5.849536",NL, Elst
39114,,51.921257,5.857063,Elst-Westeraam,,"51.921257,5.857063",NL, Elst
20721,,49.8439508765,7.0742833795,Elzerath,,"49.8439508765,7.0742833795",DE, Morbach
37004,Hecate,41.10831,29.052496,Emirgân,521027,"41.10831,29.052496",TR, 
39111,,51.73455,5.310704,Empel,,"51.73455,5.310704",NL, 's-Hertogenbosch
25116,,37.972222,23.726389,Erechtheion,,"37.972222,23.726389",GR, Athina
45648,,49.8874035,7.8709034,"Eremitage, Bretzenheim",,"49.8874035,7.8709034",DE, Bretzenheim
36927,"Zeus Andreas, Ampeleites",39.080261,30.037507,Erikli Mevkii,609575,"39.080261,30.037507",TR, 
39973,,41.261585,-0.126965,"Ermita de la Consolación, Chiprana",,"41.261585,-0.126965",ES, Chiprana
39986,,38.02968,-1.8792,"Ermita de la Encarnación, Caravaca de la Cruz",,"38.02968,-1.8792",ES, Caravaca de la Cruz
37171,,41.57134,0.27569,"Ermita de San Valero, Vellilla de Cinca",246386,"41.57134,0.27569",ES, Velilla de Cinca
20706,,49.8424356123,6.4212669948,Ernzen (Messenweg),,"49.8424356123,6.4212669948",DE, Ernzen
36630,,36.260804,6.692398,es-Soumaa,305154,"36.260804,6.692398",DZ, El Khroub
36785,"Artemis Anaeitis, Men Tiamou",38.495984,28.563504,Esenyazı,550456,"38.495984,28.563504",TR, 
20087,,47.753238,4.783963,Essarois,,"47.753238,4.783963",FR, Essarois
2144,,49.425831,2.6447348,Estrées-Saint-Denis,108968,"49.425831,2.6447348",FR, Estrées-Saint-Denis
42626,,41.83082,12.46943,"EUR, Roma",426588,"41.83082,12.46943",IT, Roma
1181,,49.8780633293,6.7743127205,Föhren,,"49.8780633293,6.7743127205",DE, Hetzerath
36989,Chrysas,37.633905,14.387218,"Faccialavata, Leonforte",462159,"37.633905,14.387218",IT, Leonforte
37070,,36.888117,45.841443,Fakhrikah,874471,"36.888117,45.841443",IR, 
45006,,43.7949608,4.2278093,Fanum des Castels,,"43.7949608,4.2278093",FR, Nages-et-Solorgues
45005,,43.7990386,4.2253958,Fanum du Roque de Vif,,"43.7990386,4.2253958",FR, Saint-Dionisy
40737,,50.102436,4.636188,"Fanum, Matagne-la-Petite",,"50.102436,4.636188",BE, Doische
25679,,51.193653,-0.496317,Farley Heath,79459,"51.193653,-0.496317",GB, Albury
37094,,28.871164,52.066735,Farrashband 1,922638,"28.871164,52.066735",IR, Farrashband
37095,,28.838576,52.059874,Farrashband 2,922639,"28.838576,52.059874",IR, 
37096,,28.804273,52.072738,Farrashband 3,922640,"28.804273,52.072738",IR, 
37097,,28.788836,52.076168,Farrashband 4,922641,"28.788836,52.076168",IR, 
37098,,28.772542,52.056444,Farrashband 5,922642,"28.772542,52.056444",IR, 
36669,Zeus Labranios,34.758237,33.014159,Fasoula-Kastron tou Ionnou,707645,"34.758237,33.014159",CY, Palodia
20095,,42.954099,0.537887,Ferrère,,"42.954099,0.537887",FR, Ferrere
26673,,47.74142,16.65674,Fertőrákos,,"47.74142,16.65674",AT, Mörbisch am See
36990,,37.038849,14.381527,"Feudo Nobile, Gela",462206,"37.038849,14.381527",IT, 
36646,Aphrodite,34.987813,33.191067,Filani-Petaloudia,707472,"34.987813,33.191067",CY, 
22754,Philia,39.261599,22.050597,Filia,540677,"39.261599,22.050597",GR, 
36991,,37.20907,14.17717,"Fiume di Mallo, Butera",462207,"37.20907,14.17717",IT, 
20881,,50.426894,3.182975,Flines-lez-Raches,,"50.426894,3.182975",FR, Flines-lez-Raches
37086,Nemus Sorabense/Sorabile,40.121856,9.253671,Fonni,471978,"40.121856,9.253671",IT, Fonni
36992,,37.19877,14.20075,Fontana Calda di Butera,462209,"37.19877,14.20075",IT, 
18159,,44.738972,3.386696,Fontans,167768,"44.738972,3.386696",FR, Fontans
36731,,41.98852,14.54177,"Fonte di San Nicola, San Buono",433083,"41.98852,14.54177",IT, 
36726,,41.84252,14.3285,"Fonte Romito, Capracotta",432838,"41.84252,14.3285",IT, 
26571,,42.23027,13.60588,Fontecchio,413141,"42.23027,13.60588",IT, Fontecchio
18751,,49.2421087,2.6253547,Forêt d'Halatte,335533616,"49.2421087,2.6253547",FR, Ognon
26352,,47.59901,10.74347,"Forggensee, Schwangau",187384,"47.59901,10.74347",DE, Schwangau
39105,,51.183834,6.717542,"Fossa Sanguinis, Neuss-Gnadental",,"51.183834,6.717542",DE, Neuss
17457,,47.10227,-0.08869,"Fourneaux, Montreuil-Bellay",138471,"47.10227,-0.08869",FR, Montreuil-Bellay
18059,,43.586542,6.101908,Fox-Amphoux,157855,"43.586542,6.101908",FR, Fox-Amphoux
20870,,50.04549,5.74944,Foy,,"50.04549,5.74944",BE, Bastogne
36997,,38.8243,-9.47159,Foz de Colares,256172,"38.8243,-9.47159",PT, Colares
38727,,47.499515248,7.676591996,Frenkendorf,,"47.499515248,7.676591996",CH, Frenkendorf
25595,,51.663235,-1.366984,Frilford,79470,"51.663235,-1.366984",GB, Frilford
37138,,33.87479,35.94355,Furzol,678135,"33.87479,35.94355",LB, 
36923,Meter Theon 2,39.352655,30.359665,"Göçen Çeşme, Yeniköy",609469,"39.352655,30.359665",TR, 
19194,,50.4822819,6.6182597,Görresburg,109013,"50.4822819,6.6182597",DE, Nettersheim
21290,,46.7939959,12.8749766,Görtschach,187395,"46.7939959,12.8749766",AT, Görtschach
21474,Panionion,37.703924,27.329993,Güzelçamlı,599855,"37.703924,27.329993",TR, 
22310,,30.1939957,53.1671255,"Gabr-i Mader-i Soleiman, Pasargad",922647,"30.1939957,53.1671255",IR, Pasargad
17591,,44.544795,3.372998,Gabrias,167777,"44.544795,3.372998",FR, Gabrias
37071,,36.522246,43.454928,Gali Zardak,874474,"36.522246,43.454928",IQ, 
1706,,49.269,1.6141,Gamaches-en-Vexin,108999,"49.269,1.6141",FR, Gamaches-en-Vexin
37189,,34.75628,48.43828,Ganj Nameh,903032,"34.75628,48.43828",IR, 
36950,,32.169374,13.017562,Garian,344361,"32.169374,13.017562",LY, Garyan
43011,,40.1124645,44.7301689,Garni Temple,,"40.1124645,44.7301689",AM, Garni
36577,,32.566261,22.602681,Gasr ar-Rakam,373794,"32.566261,22.602681",LY, 
36578,,32.582681,22.547967,Gasr Bu Zayd,373797,"32.582681,22.547967",LY, 
36951,,32.483315,13.699995,Gasr Doga,344364,"32.483315,13.699995",LY, 
36952,,32.026267,12.436781,Gasr el-Gezira,344365,"32.026267,12.436781",LY, Yefren
36579,,32.624289,22.827284,Gasr Zeitun,373816,"32.624289,22.827284",LY, 
36619,Phasiane Theos,42.179957,41.64496,GEO,857274,"42.179957,41.64496",GE, Poti
38712,,47.8735854,14.1380837,"Georgenberg, Micheldorf in Oberösterreich",,"47.8735854,14.1380837",AT, Hinterburg
36953,,32.849922,13.074156,Geran,344371,"32.849922,13.074156",LY, Tripoli
36617,Men Karou,37.915011,28.941208,Gereli,638994,"37.915011,28.941208",TR, 
36690,Tallaion Antron,35.382882,24.735325,"Gerontospilios, Melidoni",590070,"35.382882,24.735325",GR, 
36671,,32.23137,23.28227,Geziret el Marakeb,716560,"32.23137,23.28227",LY, 
36913,,38.233389,30.885211,Ghaziri,609389,"38.233389,30.885211",TR, 
36558,,36.156256,3.587424,Ghorfa des Ouled Meriem,295265,"36.156256,3.587424",DZ, Dechmia
36559,,36.12011,3.774913,Ghorfa des Ouled Selama,295266,"36.12011,3.774913",DZ, El Hakimia
37119,,35.728575,65.389205,Ghulbiyan,961910,"35.728575,65.389205",AF, 
36954,,31.950027,12.016701,Giado,344378,"31.950027,12.016701",LY, Jadu
37190,,34.14105,45.92005,Gilan Gharbi,903034,"34.14105,45.92005",IR, Gilan Gharb
18144,,49.001017,1.229625,"Gisacum, Le Vieil-Évreux",109007,"49.001017,1.229625",FR, Le Vieil-Évreux
36620,,43.092008,24.150619,Glava Panega,216823,"43.092008,24.150619",BG, Zlatna Panega
44461,,47.81206,13.07418,Gnigl,,"47.81206,13.07418",AT, Salzburg
39460,,47.78952,-2.74002,"Goh Ilis, Plaudren",,"47.78952,-2.74002",FR, Plaudren
24891,,51.86686,0.856729,Gosbecks,,"51.86686,0.856729",GB, 
36652,Apollo,34.973899,33.528885,Goshi,707481,"34.973899,33.528885",CY, Kochi
42728,,46.773017,15.527745,"Gräberfeld und Heiligtum, Frauenberg, Seggauberg",,"46.773017,15.527745",AT, Seggauberg
20849,,49.9456545924,7.0587673005,Graach,,"49.9456545924,7.0587673005",DE, Graach an der Mosel
7783,Grannum?/Andesina?,48.3843,5.48654,Grand,109016,"48.3843,5.48654",FR, Grand
36571,Fines Africae et Cyrenensium,30.279406,18.805925,Graret Gser et-Trab,363962,"30.279406,18.805925",LY, Ajdabiya
36993,,37.59868,13.09696,"Grattavole, Sciacca",462222,"37.59868,13.09696",IT, 
20834,,50.1412962824,6.6316555061,"Grindelborn, Mürlenbach",,"50.1412962824,6.6316555061",DE, Mürlenbach
40475,,47.362913,8.542964,Grosser Hafner,,"47.362913,8.542964",CH, Zürich
41386,,40.8349539,14.0766539,"Grotta della Sibilla, Pozzuoli",94135344,"40.8349539,14.0766539",IT, 
36994,,38.21125,13.32888,"Grotta Regina, Mondello, Palermo",462223,"38.21125,13.32888",IT, Palermo
20874,,50.809025,5.887792,Gulpen,,"50.809025,5.887792",NL, Gulpen
37099,,29.217325,51.633061,Gur-i Dukhtar,922652,"29.217325,51.633061",IR, 
37100,,29.779161,51.614238,Gur-i Shapur,922653,"29.779161,51.614238",IR, 
36621,,44.48143,28.525035,"Gura Dobrogei, Cogealac",216828,"44.48143,28.525035",RO, Gura Dobrogei
36623,,44.552758,34.287505,Gurzuf,226614,"44.552758,34.287505",,
20716,,49.6424974773,6.925346862,Gusenburg,,"49.6424974773,6.925346862",DE, Hermeskeil
37101,,29.851062,52.323731,Guyum,922654,"29.851062,52.323731",IR, Ghalat
44420,,51.722088,-2.9235704,"Gwehelog Fawr, Monmouthshire",,"51.722088,-2.9235704",GB, 
36703,Demeter,37.02894,25.43123,"Gyroulas, Naxos",599631,"37.02894,25.43123",GR, 
17291,,47.1314125,9.0997574,"Hüttenböschen, Mollis",187479,"47.1314125,9.0997574",CH, Mollis
37102,,29.976348,52.926209,Hajjiabad,922656,"29.976348,52.926209",IR, 
20491,,49.2224901,7.0278695,"Halberg, Saarbrücken",,"49.2224901,7.0278695",DE, Saarbrücken
36605,,41.167467,34.675441,Hambarkaya,844942,"41.167467,34.675441",TR, 
36606,,41.411205,35.034216,Hambarkaya,844943,"41.411205,35.034216",TR, 
44515,,33.27499,35.72785,Har Senaim,,"33.27499,35.72785",,
25533,,51.790189,0.127079,Harlow,79502,"51.790189,0.127079",GB, Harlow
37140,,33.448933,36.52955,Harran el-Awamid,678174,"33.448933,36.52955",SY, 
25690,,50.821927,-0.972537,Hayling Island,79504,"50.821927,-0.972537",GB, 
2202,,49.8997477946,6.7879379875,Heckenmünster,109034,"49.8997477946,6.7879379875",DE, Heckenmünster
39110,,51.134045,4.4728,Heiligdom Kontich,,"51.134045,4.4728",BE, Kontich
19256,,50.0012733,8.2679999,"Heiligtum der Isis und Mater Magna, Mainz",109133,"50.0012733,8.2679999",DE, MZ
42512,,25.723889,30.553056,"Heiligtum des Piyris, Ain Labakha",,"25.723889,30.553056",EG, 
22838,Musae Heliconiae,38.320612,23.073483,Helicon Muses,540951,"38.320612,23.073483",GR, 
36955,,33.449969,9.92346,Henchir Krebita,344399,"33.449969,9.92346",TN, 
36956,,33.442268,9.939834,Henchir Oum el-Abbas,344402,"33.442268,9.939834",TN, 
37055,,34.787805,7.700661,Henchir Oum Iala,334559,"34.787805,7.700661",DZ, 
36957,,32.694119,10.546537,Henchir Snem,344405,"32.694119,10.546537",TN, 
25616,,51.383098,-2.802202,Henley Wood,79507,"51.383098,-2.802202",GB, 
21195,Heraion,37.67175,26.885663,Heraion,599641,"37.67175,26.885663",GR, 
22270,Heraion,38.028187,22.8522,Heraion,570288,"38.028187,22.8522",GR, 
22613,Heraion Argolis/Heraion,37.691944,22.774722,Heraion (Argolis),570289,"37.691944,22.774722",GR, 
23682,Hera,40.4885563,14.9697958,"Heraion alla foce del Sele, Capaccio",442610,"40.4885563,14.9697958",IT, 
37122,,34.36432,36.41586,Hermel,668264,"34.36432,36.41586",LB, 
37141,,33.368295,35.697434,Hibbariye,678182,"33.368295,35.697434",LB, 
20718,,50.2307861434,6.7691867025,Hinterweiler,,"50.2307861434,6.7691867025",DE, Hinterweiler
20850,,49.6639695194,6.7218290602,Hinzenburg,,"49.6639695194,6.7218290602",DE, Hinzenburg
20832,,49.8552303993,7.1658439677,Hinzerath,,"49.8552303993,7.1658439677",DE, Morbach
17774,,49.864326,7.232994,"Hochscheid, Sirona-Tempel",109046,"49.864326,7.232994",DE, Hochscheid
37063,,47.0823314,12.8420345,Hochtor,187410,"47.0823314,12.8420345",AT, 
25656,,52.471413,0.482832,"Hockwold, Hockwold Cum Wilton",79516,"52.471413,0.482832",GB, Hockwold cum Wilton
26780,,46.746389,14.296944,"Hohenstein, Liebenfels",,"46.746389,14.296944",AT, Hohenstein
20880,,51.396699,5.268429,Hoogeloon,,"51.396699,5.268429",NL, Hoogeloon
20719,,50.2488259616,6.946228387,Horperath,,"50.2488259616,6.946228387",DE, Horperath
20851,,50.2395067112,6.954566655,"Horperath, Bergheiligtum auf dem Kaselberg",,"50.2395067112,6.954566655",DE, Horperath
36864,Asbamaion,37.800047,34.63158,Hortasan Gölü,648573,"37.800047,34.63158",TR, 
21724,Baitokaike,34.93071,36.24532,Hosn Suleiman,668205,"34.93071,36.24532",SY, Dwair Reslan
36566,,31.927134,49.843134,"Hung-i Azdar, Hung-i Nauruzi",912863,"31.927134,49.843134",IR, 
36565,,31.944854,49.801998,Hung-i Kamalvand,912862,"31.944854,49.801998",IR, 
36567,,31.932829,49.81782,Hung-i Yar-i 'Alivand,912864,"31.932829,49.81782",IR, 
37142,,33.907292,35.94873,Husn Niha,678192,"33.907292,35.94873",LB, 
26184,,34.40139,36.059253,Husn Sfiri,668267,"34.40139,36.059253",LB, 
36705,,37.07754,25.38071,Hyria,599661,"37.07754,25.38071",GR, 
45548,,45.46657,22.22122,"Iaz, Caransebeş",,"45.46657,22.22122",RO, 
36685,Idaion Antron,35.2082103,24.8289925,Idaion Antron,589817,"35.2082103,24.8289925",GR, 
37165,,41.994283,12.492366,Il Torraccio,423092,"41.994283,12.492366",IT, Roma
37166,,41.826718,12.578755,Il Torraccio,423093,"41.826718,12.578755",IT, Roma
36560,,36.65063,4.211769,Imainserène,295278,"36.65063,4.211769",DZ, Larbaâ Nath Irathen
36592,Zeus Antigonios,38.981673,28.612245,Imrenler,550956,"38.981673,28.612245",TR, 
36863,Fanum Carisi,40.411572,9.631578,Irgoli,471922,"40.411572,9.631578",IT, Irgoli
36561,,36.654721,4.192352,Iril Oumaali,295282,"36.654721,4.192352",DZ, Larbaâ Nath Irathen
42543,,27.247074,33.297223,Isis-Tempel,,"27.247074,33.297223",EG, 
43056,,40.1764984,22.4955445,"Isis, Dion",,"40.1764984,22.4955445",GR, 
37064,Diomedeae Inss.,42.392684,16.259847,island-group,197248,"42.392684,16.259847",HR, Palagruža
25094,,41.77283,12.25527,Isola Sacra - Temple of Isis and cistern,,"41.77283,12.25527",IT, Fiumicino
41914,,41.696925,13.024731,"Iuno Moneta, Segni",,"41.696925,13.024731",IT, Segni
44513,,33.593066,35.885253,"Jebel Kassir, Mdoukha",,"33.593066,35.885253",LB, 
36679,,28.704863,33.635781,Jebel Moneijah,746751,"28.704863,33.635781",EG, 
22074,,36.599168,9.863056,Jebel Moraba,208942158,"36.599168,9.863056",TN, 
25704,,50.637547,-2.427116,Jordan Hill,79540,"50.637547,-2.427116",GB, Weymouth
36551,,35.561466,-5.845549,Jouima,275647,"35.561466,-5.845549",MA, 
19483,,50.2307443786,6.6747870451,"Judenkirchhof, Pelm",109244,"50.2307443786,6.6747870451",DE, Gerolstein
3650,,48.24458,0.12194,Juillé,,"48.24458,0.12194",FR, Juillé
36937,Zeus Melenos,39.648797,30.659554,Kıravdan,609587,"39.648797,30.659554",TR, 
36928,"Zeus Bennios, Soter",38.949541,30.059883,Kırkpınar,609577,"38.949541,30.059883",TR, 
36912,Cybele,39.109037,30.426741,"Kızılkaya, Üçlerkayası",609354,"39.109037,30.426741",TR, 
36940,Zeus Sabazios,38.985349,28.855685,Küpüler/Elek,609590,"38.985349,28.855685",TR, 
21974,Kabeirion,38.318092,23.255096,Kabeirion,540844,"38.318092,23.255096",GR, 
36663,Nymphaion,35.130441,33.415773,Kafizin CYX,707590,"35.130441,33.415773",CY, Atalassa
36637,,33.787993,35.987778,Kafr Zabad,678343,"33.787993,35.987778",LB, 
36568,,30.707126,50.137002,Kai Ka'us,912875,"30.707126,50.137002",IR, 
36654,Athena,34.983613,32.89886,Kakopetria-Agelades,707488,"34.983613,32.89886",CY, Kakopetria
36915,,39.534331,30.42012,Kalabak,609422,"39.534331,30.42012",TR, 
23111,Artemis Elaphebolia,38.6367847,22.8955335,Kalapodi,540665,"38.6367847,22.8955335",GR, 
36608,,41.56281,34.073832,Kalekapı,844960,"41.56281,34.073832",TR, 
37008,,37.71413,20.991872,Kalogeros,530915,"37.71413,20.991872",GR, 
36868,,36.35271,36.93642,Kalota,658492,"36.35271,36.93642",SY, 
36599,Eleusinion,37.011458,22.420186,Kalyria Sochous,570216,"37.011458,22.420186",GR, 
36781,Antron Kybeles/Mithra,39.16467,27.150037,Kapıkaya,550437,"39.16467,27.150037",TR, 
36657,,34.841422,33.262499,Kapsalaes,707524,"34.841422,33.262499",CY, Vavla
37180,,36.266666,46.849999,Karaftu,884168,"36.266666,46.849999",IR, 
37005,Hipposthenis Monu.,41.024571,28.974272,Karaköy,523981,"41.024571,28.974272",TR, 
36869,,37.8693,38.58782,Karakuş,658501,"37.8693,38.58782",TR, 
36917,Men Askaenos,38.289695,31.233156,Karakuyu,609462,"38.289695,31.233156",TR, 
21108,,25.7191736,32.6566111,Karnak,786050,"25.7191736,32.6566111",EG, 
36691,Theai kai Nymphai,35.418498,26.995614,Karpathos,590075,"35.418498,26.995614",GR, 
21409,,42.00333,25.502729,"Kasnakovo, Dimitrovgrad",216862,"42.00333,25.502729",BG, Kasnakovo
36774,Ptoios,38.459,23.251,Kastraki,541078,"38.459,23.251",GR, 
36769,Kyrtones?,38.585688,23.044957,Kastron Kolakas/Karaouli,540898,"38.585688,23.044957",GR, 
36587,Phanai,38.216436,25.920451,"Kato Phana, Khios",550819,"38.216436,25.920451",GR, 
36698,Artemis Tauropolos,37.62208,26.05971,"Kato Raches, Ikaria",599524,"37.62208,26.05971",GR, Kato Raches
36773,Phokikon,38.485096,22.760566,Kato Tseresi,541051,"38.485096,22.760566",GR, 
36756,Archegetes,38.499295,22.741267,Kato Tseresi/Marmaria/Kastrouli,540657,"38.499295,22.741267",GR, 
20871,,50.6031277,6.687189,"Katzvey, Mechernich",,"50.6031277,6.687189",DE, Mechernich
37103,,29.618332,51.658333,Kazerun,922666,"29.618332,51.658333",IR, Kazerun
37118,,37.504626,56.347198,Kelisaye Espakho,952084,"37.504626,56.347198",IR, 
36759,Asklepios,38.39434,21.83862,Kephalovrysi,540669,"38.39434,21.83862",GR, Nafpaktos
36921,Meter Steunene,39.175719,29.576517,Kesik Mağara,609467,"39.175719,29.576517",TR, 
36569,,30.499441,50.465353,Khayrabad Bala,912882,"30.499441,50.465353",IR, 
37123,,34.967607,37.6605785,Khirbet el-Bilaas,668285,"34.967607,37.6605785",SY, 
37143,,33.582734,35.921688,Khirbet el-Knese,678242,"33.582734,35.921688",LB, 
22175,,30.907378,35.702957,Khirbet et-Tannur,697687,"30.907378,35.702957",JO, 
37124,,34.943692,37.99798,Khirbet Semrin,668287,"34.943692,37.99798",SY, 
36712,Kabeireion,39.978822,25.341457,"Khloe, Lemnos",550604,"39.978822,25.341457",GR, 
36699,Artemision,37.388532,25.25009,"Khomatovouni, Rheneia",599525,"37.388532,25.25009",GR, 
36765,,39.176667,23.624204,Khondro Teikhos,540865,"39.176667,23.624204",GR, 
36713,,39.145427,26.099211,Khontro Bigli,550638,"39.145427,26.099211",GR, 
37009,,38.715787,20.603485,Khortata,530945,"38.715787,20.603485",GR, Chortata
36695,Apollo,36.96543,26.95007,Khristos Ierusalem,599507,"36.96543,26.95007",GR, Chorio
36706,,37.638818,26.50031,Khrysomilia,599713,"37.638818,26.50031",GR, Kampi Chrisomilias
37191,,33.867479,51.592609,Khurramdasht,903065,"33.867479,51.592609",IR, 
36920,Meter Phileis,38.388891,28.613595,Killik,609466,"38.388891,28.613595",TR, 
39547,Poseidon/Amphitrite,37.5519437,25.1423406,"Kionia, Tinos",590006,"37.5519437,25.1423406",GR, Kionia
37051,,40.907437,24.218925,Kipia,501464,"40.907437,24.218925",GR, 
37104,,28.78026,52.827896,Kiratah,922668,"28.78026,52.827896",IR, 
21476,Klaros/Claros,38.00466,27.19292,Klaros,599719,"38.00466,27.19292",TR, 
20852,,49.8991669109,6.8778124421,"Klausen, Krames",,"49.8991669109,6.8778124421",DE, Klausen
42507,,25.471944,30.559444,"Kleine römische Tempel, Nadura",,"25.471944,30.559444",EG, 
36916,,39.284283,30.023733,Koçak,609439,"39.284283,30.023733",TR, 
36890,,23.42629,32.90729,Kobosh,795825,"23.42629,32.90729",EG, 
36562,,36.814389,3.816335,Kobr Roumia,295293,"36.814389,3.816335",DZ, Ouled Aissa
36711,Herakles,39.903351,25.309652,Kome,550572,"39.903351,25.309652",GR, 
36658,,34.685125,33.011587,Komissariato,707542,"34.685125,33.011587",CY, Binatlı
36612,,45.335039,37.129524,Komosarue,854698,"45.335039,37.129524",RU, Akhtanizovskaya
44375,Aphrodite Erykine,37.8179,21.93,Kondovazaina,,"37.8179,21.93",GR, 
37015,*Karistoron,42.330809,22.700035,Kopilovci,481874,"42.330809,22.700035",BG, Nikolichevtsi
20821,Varnenum,50.729757,6.193621,Kornelimünster,109411,"50.729757,6.193621",DE, AC
36749,Apollo,39.303494,23.122138,Korope,540649,"39.303494,23.122138",GR, Kala Nera
44509,,33.35,35.966667,"Korsei el-Debb, Kafr Hawr",,"33.35,35.966667",SY, 
36702,Eleusinioi Theoi,36.843773,27.179789,Kos,599606,"36.843773,27.179789",GR, 
36554,,35.65983,1.817621,Koudiat M'rakab,285470,"35.65983,1.817621",DZ, 
45301,,39.608221,22.228689,Koutsochero,,"39.608221,22.228689",GR, 
36618,Roma et Augustus,37.520416,30.138833,Kozluca,639083,"37.520416,30.138833",TR, 
44592,"Hermes, Aphrodite",35.0559606,25.4998661,"Krya Vrysi, Kato Symi",,"35.0559606,25.4998661",GR, 
37056,,35.281593,7.284165,Ksar Djaria,334566,"35.281593,7.284165",DZ, 
42319,,47.2257679,15.3366393,"Kugelberg, Frohnleiten",,"47.2257679,15.3366393",AT, Frohnleiten
37105,,29.981808,52.666503,Kuh-i Ayyub,922669,"29.981808,52.666503",IR, Faloonak
37106,,30.14414,52.532666,Kuh-i Shahrak,922670,"30.14414,52.532666",IR, 
39148,,48.548004,10.290641,"Kultbezirk, Sontheim",,"48.548004,10.290641",DE, Sontheim an der Brenz
37107,,28.667917,52.371605,Kunar Siah,922671,"28.667917,52.371605",IR, 
37184,,35.806245,44.96205,Kurh u kich,894029,"35.806245,44.96205",IQ, 
37192,,33.189073,46.515468,Kushk Khainfar,903070,"33.189073,46.515468",IR, 
37002,Aigaionos Monu.,40.348523,28.393852,Kuzgun Bayir?,511140,"40.348523,28.393852",TR, 
21906,Isthmia,37.91524,22.99633,Kyra Vrisi,570316,"37.91524,22.99633",GR, Kiras Vrisi
36747,Aphrodite Phystiou,38.629,21.588,Kyron-Neron/Ag. Triada,540646,"38.629,21.588",GR, 
18261,,43.93988,4.48777,"L'Ermitage, Notre-Dame-de-Laval",148143,"43.93988,4.48777",FR, Collias
17331,,45.479594,5.765232,La Bauche,167669,"45.479594,5.765232",FR, La Bauche
45117,,48.96688,2.90143,"La Bauve, Meaux",,"48.96688,2.90143",FR, Meaux
20895,,48.714228,1.984448,"La Butte Ronde, Saint-Forget",,"48.714228,1.984448",FR, Saint-Forget
17301,,46.001377,6.121991,La Caille,167635,"46.001377,6.121991",FR, Allonzier-la-Caille
18240,,43.061896,6.148673,La Capte,157797,"43.061896,6.148673",FR, Hyères
37151,,41.95212,12.55171,"La Cecchina, Roma",422887,"41.95212,12.55171",IT, 
20751,,45.447237,3.097136,La Chapelle-Marcousse,,"45.447237,3.097136",FR, La Chapelle-Marcousse
25839,,43.020212,13.581033,"La Cuma, Monte Rinaldo",413109,"43.020212,13.581033",IT, 
45264,,38.122935,-0.672156,"La Escuera, San Fulgencio (Alicante)",,"38.122935,-0.672156",ES, San Fulgencio
20138,,44.323769,2.974903,"La Fageole, Recoules-Prévinquières",,"44.323769,2.974903",FR, Recoules-Prévinquières
21014,,48.43333,3.31667,"La Ferme d'Isle, Grisy-sur-Seine",,"48.43333,3.31667",FR, Grisy-sur-Seine
20737,,47.9989683,-0.7058224,"La Furetière, Entrammes",,"47.9989683,-0.7058224",FR, Entrammes
45698,,43.479476,-5.226767,"La Isla, Colunga",,"43.479476,-5.226767",ES, Colunga
